frame,vx_sp_ma,vy_sp_ma,vz_sp_ma,vx_sp_lp,vy_sp_lp,vz_sp_lp,vx_sift_ma,vy_sift_ma,vz_sift_ma,vx_sift_lp,vy_sift_lp,vz_sift_lp,vx_gt,vy_gt,vz_gt
35,0.007862748204094858,-0.1781461726892589,12.297705745642881,0.0075272641289638245,-0.1795268596374193,12.3835486229935,-0.1312705107193621,-0.12908553219425015,11.785109325974075,-0.3014447385367197,-0.07159088267784514,11.764438171103235,-0.12768211874149377,-0.19203062315469488,11.659195524454653
36,-0.016964955202666672,-0.18217198988520242,12.055836509422528,-0.02407232961022447,-0.1855852852629975,12.216325182414964,-0.18695859479642915,-0.11750250949316168,11.643423132000233,-0.32585204759877473,-0.0797780537569302,11.701219593317946,-0.15881017424692126,-0.16176463750033637,11.547465139091036
37,-0.0006172169138594304,-0.16603507062936207,11.863720182556166,-0.015451145776943375,-0.16750975300401832,12.128482848988178,-0.2001275090949592,-0.1294445780453913,11.530375257966913,-0.3009519249105663,-0.10230294470650009,11.625782111894322,-0.17154174437317016,-0.1609696822365194,11.427721360559053
38,-0.015603334674672098,-0.16976189796124394,11.731938825504459,-0.034050900590193375,-0.1719263550714837,11.979883839963946,-0.18905073891803423,-0.15331403126846999,11.393173411754182,-0.2717947766743578,-0.13346474615437598,11.526141286863098,-0.12791061704749368,-0.16142665515298243,11.351727624803486
39,-0.028714699567548,-0.169901225376594,11.629478211147092,-0.040163179459891694,-0.16917464200029553,11.860470446956565,-0.16752279612341603,-0.13962528390659543,11.371718154143595,-0.19649146701229264,-0.11741832255365629,11.480336087844366,-0.14769310857453405,-0.16536419095771446,11.21367996181917
40,-0.04810290838400394,-0.16990744743990385,11.523088632156377,-0.04062847226091673,-0.17132874484987526,11.722548005039888,-0.15482122157378103,-0.1576275989620352,11.323356843586486,-0.172483911541764,-0.13701085372018723,11.44369192862938,-0.17345742367698946,-0.12959790507532376,11.063197585754379
41,-0.045025168705271054,-0.16677135127893525,11.419921000219444,-0.03459554536251866,-0.16540785449955867,11.607679880424643,-0.1337689686648234,-0.1698175906592429,11.244224336880958,-0.1477778218059886,-0.14478976868649257,11.333837089951118,-0.15855853419485255,-0.16001464514369568,10.92008119611187
42,-0.0471884294623471,-0.1672555545840759,11.343697938439266,-0.022249675331977237,-0.171592737189996,11.484937971452142,-0.1162702370212251,-0.16655555985889564,11.172300706739277,-0.12086373275034208,-0.14749755202910161,11.230569906617536,-0.175349719046483,-0.157332228538893,10.799254548941882
43,-0.01891698862642251,-0.16379472440188853,11.253146868230838,-0.008313864008682881,-0.17439282504999648,11.370665162890074,-0.05165861563143719,-0.17603636511717374,11.073031849291363,-0.09093097302396956,-0.15377651659952474,11.135148581302303,-0.12246764402092492,-0.17614017382091884,10.723604131076916
44,-0.009356232410299935,-0.17789534716299435,11.099149922337995,0.0105406854068615,-0.17829665669916567,11.236359109118288,-0.01636570813300614,-0.17623940189993428,11.011658356296824,-0.06360499475291874,-0.16178596647644045,11.087002412089456,-0.11191509621661822,-0.1704835770080107,10.579674452834292
45,0.01352696832275421,-0.17055386817029855,10.993834056380416,0.01877904538312633,-0.1702778074378275,11.118742635727422,0.02001500158911546,-0.16041468943084514,10.937108361840485,-0.030984238937269502,-0.15889656611360342,10.99074753478033,-0.11650538237596386,-0.1427354245463817,10.451623432899162
46,0.03494636852257339,-0.1679831810404734,10.87421250888417,0.032087937598510925,-0.16425684191161524,11.004087317072605,0.013441380814984808,-0.17508285795077033,10.836596979726835,-0.01304610590640492,-0.15829921444893347,10.91130515121904,-0.07825355061039496,-0.15409918433094308,10.36065626597824
47,0.0633146129918261,-0.166714975583929,10.76562492494914,0.05688796364275918,-0.16561901713976893,10.885418883623677,0.03156557977169145,-0.164241539491707,10.762150595601051,-0.0003537441176645253,-0.15453772139372032,10.884242241553022,0.005151805884229255,-0.18536720339170382,10.238387245214838
48,0.09292300911729719,-0.16904454968752505,10.667184634647978,0.08486935793608158,-0.16410147607650807,10.800160176870046,0.04624680000880026,-0.15994159165462435,10.7492109420408,0.010480020465243331,-0.15279133585340332,10.86816182530568,0.029706355150664887,-0.18679265370856318,10.14424331791217
49,0.10274560613578403,-0.16452516424509828,10.575601739799584,0.08707388313278454,-0.164220494832158,10.710706155820711,0.06653701095512751,-0.16169028478681077,10.685125491659646,0.034148836391501645,-0.15634697614769122,10.768310064367567,0.08827791695913545,-0.13257852782660645,10.009287060850975
50,0.12845312728283187,-0.15642012777132352,10.510680514258686,0.1151355123689935,-0.15714798010044145,10.660389994627673,0.07636305901266123,-0.16012973477138753,10.612959304177576,0.04683554957005262,-0.1586712858728039,10.66430804502743,0.09482440393044822,-0.10721968614060351,9.85511722406624
51,0.14009142798059396,-0.14717404213180021,10.469481979372517,0.1255938074858695,-0.15155626084418902,10.61046102566773,0.08562367556267601,-0.15642050957687076,10.486561923132388,0.05957308649231969,-0.16050886662274033,10.533373649606297,0.11649801957665673,-0.07355454626029054,9.783419863822656
52,0.15325057810072334,-0.1504309703134195,10.427283883581007,0.1292443532145139,-0.15344519020811317,10.558946834858858,0.07394270219543767,-0.16491043781739428,10.376599937527734,0.05120486334478757,-0.16976078576737627,10.393897744947285,0.043587456107927025,-0.15181947363365955,9.668254641711977
53,0.167749109340157,-0.1572254956501797,10.319712389921554,0.1407581275988281,-0.16030308359930803,10.405650585254522,0.07858493873011885,-0.164887717413733,10.271170527091442,0.05920430706779439,-0.16695878160682598,10.286224144741794,0.11231266012699992,-0.15217849196093056,9.617763325858329
54,0.179799947412249,-0.1594675237755962,10.233918629033527,0.16069528894394172,-0.16559484986550627,10.286558232925971,0.08749242107292103,-0.17456900057789662,10.100692612874214,0.069917061541618,-0.1750191715498634,10.14550835646711,0.11346462418005165,-0.14653879238672446,9.479811620207999
55,0.17538428694801425,-0.1583474715403894,10.149013434951273,0.16173329352709895,-0.16251406912780844,10.202204384596728,0.08903668939164866,-0.18588651724716884,9.965219696246146,0.06885864063888804,-0.1850210193152989,10.087512633957655,0.06592867050251128,-0.10310631737638118,9.335691216445998
56,0.18555026539422362,-0.14939814934044976,10.07148468523533,0.16279740143029162,-0.15042151819328284,10.123801272399737,0.0860477818655233,-0.18222714406629897,9.889089854202734,0.07666726199384188,-0.1770076004639899,10.037208932428372,0.08259060626017911,-0.07172158766987415,9.238726660137656
57,0.18399187544660167,-0.14528214942455084,9.976247576232709,0.17353258108032837,-0.1403463989070828,10.057534135287225,0.10047346857429532,-0.17268008192427328,9.756054071306961,0.10104625144420565,-0.1618338983270069,9.893177043421991,0.09064590058738942,-0.06837857110268224,9.219184810486322
58,0.17826834277312528,-0.14439908553994868,9.827178937992544,0.16429851671207052,-0.1368787064510591,9.919480244659141,0.10844090833967644,-0.162394354821252,9.666430690903155,0.11409606366317568,-0.1486389386418729,9.790996115756617,0.06793679898250637,-0.0935671296504794,9.191940035691257
59,0.1763687800784241,-0.1413267037453021,9.6905500394854,0.15754873282289306,-0.137401812181104,9.814881752141986,0.11771622601155675,-0.15009255155929904,9.59232574983244,0.10780868982210481,-0.14304231881594814,9.69624880036854,-0.01133184645400842,-0.15782013843291132,9.192734695912751
60,0.16854051886678018,-0.1439706629514287,9.639126582834763,0.15244206558923,-0.15116992406627794,9.73840567977013,0.11911265784287879,-0.14868584484484662,9.515399998900532,0.10644237281349904,-0.1436146186454501,9.620408937774126,0.009583438156588464,-0.19401971545834829,9.083638719353441
61,0.14757399170108285,-0.13028844928834846,9.580026434043562,0.14068930130428695,-0.13913322311076987,9.670022100230778,0.1066724971223636,-0.13682676002480393,9.477457753761689,0.09029128912946044,-0.1397411224327029,9.559737047698595,-0.016921801958518223,-0.11346998506772593,8.957050759340008
62,0.13958973389517687,-0.12302085322117307,9.508951532738857,0.13455054248710674,-0.13117013322997376,9.609470616613985,0.10886761627016457,-0.1131407796789169,9.40053200282978,0.08823118951608336,-0.12363820753732865,9.51119953563817,-0.006572322565942201,-0.03654870799336847,8.903351073266286
63,0.14536632757187748,-0.11547557336362617,9.43866826438695,0.14913843174567873,-0.11478297767444945,9.551217682320871,0.11198461405579033,-0.09812571491196034,9.291194409799576,0.09652909799547421,-0.10688026036787449,9.4230858235305,0.037146006354697114,-0.04090476803061528,8.841401367460314
64,0.14090929824979478,-0.11409401591795441,9.338837667090703,0.1563655642817223,-0.10990138606807563,9.459704427009388,0.10364422371290892,-0.09227110509454459,9.263894614704938,0.10525917376547754,-0.09753557250573251,9.3636588431712,0.07813674069139598,-0.10808644529922813,8.890002369395926
65,0.14059388654494842,-0.12304962552317569,9.300814583509094,0.15012332688640073,-0.12506054962716318,9.387984161022619,0.09508690299046015,-0.09285298125170874,9.211543613634381,0.1054861525087649,-0.09801490460488323,9.294090154057205,0.05937268141246932,-0.16455402610592826,8.802052333571101
66,0.15510378367508273,-0.1195524743185122,9.25755224403625,0.16652243694454522,-0.12305127503545836,9.329117609970787,0.09964901680098401,-0.09380800603763396,9.176325308813459,0.1073077202333096,-0.10388012628665175,9.249418404259718,0.08524988225324659,-0.1094535933465673,8.654262288097481
67,0.15935745148503294,-0.10084507008189794,9.20642638099764,0.16557616382048207,-0.11349912841850149,9.278218157779115,0.09882276845292029,-0.08753920205904699,9.141122664199651,0.10488484945517366,-0.10350853905199119,9.213660918427736,0.07090488725528843,-0.06386073727929624,8.680590591163599
68,0.173753326031602,-0.09655813638834322,9.135449863679385,0.1713508042544853,-0.10299487942157207,9.202504958392408,0.09703914536448444,-0.08641408561888521,9.08189731446849,0.08654819811898995,-0.10608109574170926,9.151423142597858,0.05903125410677035,-0.08006368968783117,8.645651946980108
69,0.17963100143195868,-0.09948259129392344,9.07126868909497,0.16730849040776474,-0.10635369514642781,9.145603258725107,0.08072337679881011,-0.0980294006770467,9.02862523846041,0.06239464071576291,-0.11297162726595987,9.109967505146269,0.07106901655239994,-0.10771590712841778,8.708396600525514
70,0.17668529699812144,-0.10952381345560606,9.010459492393414,0.17122080387483304,-0.1089875382339684,9.094990920627591,0.07173698743200216,-0.10451484008493447,8.997327962790765,0.06327891384168671,-0.10742661132182235,9.058284013199472,0.05030236208926109,-0.07625697108648119,8.688555525084901
71,0.1715938499317911,-0.10090168691243358,8.98290355063174,0.16690343609218322,-0.09319405735524931,9.056144699188422,0.034381358752904385,-0.12410843795628364,8.97402452171937,0.026361146291710644,-0.12540369028877962,9.039192577406427,-0.08820831094934967,-0.18162291787487864,8.720688880081717
72,0.17075677362369351,-0.07240018241425586,8.954094547652145,0.15738171750343286,-0.07179258035945332,9.024803774594417,0.0006892554272683553,-0.12855502587091608,8.972470070027425,-0.004801214126139066,-0.12653462191180634,9.032340909076664,-0.19954349401510374,-0.21973022322042451,8.85575976919882
73,0.15940978480803353,-0.04811792344483052,8.926380369806735,0.15644336509624693,-0.04644173706409498,8.99977345184465,-0.017571215646740575,-0.12909492521354035,8.942879018058564,-0.0064868325782260735,-0.12745175921186422,8.99859153551888,-0.24471419604665412,-0.2694234887060486,8.941320921937596
74,0.15304475307897977,-0.047221678546247446,8.901543150438066,0.14860186192116814,-0.05095675518339448,8.979970724162069,-0.049404349448575136,-0.14460913313630047,8.933295142591557,-0.03071718011662327,-0.14408573648402534,8.999581997781256,-0.12217852932206918,-0.22539233738143633,8.941375818472247
75,0.13085809076346827,-0.04888299241357758,8.901701386521804,0.12671003549331805,-0.05528682024774864,8.964128542016004,-0.05771793342623336,-0.1542589224777606,8.941917256156685,-0.03357244310716911,-0.15205255876538076,8.992230965071855,-0.20632385282764698,-0.3031943335720304,9.021855158009169
76,0.12049451866337292,-0.046380664395438496,8.933330953917427,0.11708687445869745,-0.06468398858197436,8.999183519977857,-0.051250583104966344,-0.15082665510872298,8.950402812083947,-0.02464758181539052,-0.14494362336824443,8.994493541423635,-0.10379398213843372,-0.22824731929251107,8.953428055062641
77,0.10728567902029709,-0.038815280560914975,8.967434068127995,0.11255113561527308,-0.06506023561407269,9.025599489524586,-0.06014997924374359,-0.15237105250988137,8.969543000868198,-0.01881401877752418,-0.13516636456527173,8.992701106519316,-0.1983004906836996,-0.22576639340529453,9.060117538671557
78,0.09553066568063098,-0.04544398823016765,9.002918818610903,0.1035106828090027,-0.0673324059962865,9.050310204982091,-0.04203826902126301,-0.13821443972546532,8.976259745999586,-0.013956805492185264,-0.12777623498535667,8.996129695246246,-0.14726912576383056,-0.16110029633745523,9.06075817840648
79,0.10202027605829099,-0.05735983605143633,9.03603643168135,0.11575296940561244,-0.06778544622205922,9.066500837527974,-0.014923620874393482,-0.13352876457877422,8.976061119010037,0.0009049318523615488,-0.12187271246370042,8.997612525563149,-0.08784458496733416,-0.17524967491257518,9.122580365111885
80,0.10451787348275433,-0.07553149163650866,9.070286613249875,0.1266370030122393,-0.06867634757328096,9.081081356387433,0.005850064986689234,-0.12934482529485608,8.996953977419496,0.027161244410090223,-0.11786471665589407,9.000058830481311,-0.060526891286700746,-0.24051299980809648,9.162872079095465
81,0.12202935627696863,-0.07089852736502612,9.105771363732785,0.14927284816586206,-0.062258293610667724,9.09469569847237,0.050133121922299684,-0.11420170935224672,8.997854006465667,0.0581975611838844,-0.11521574011959611,9.002015874415843,-0.057085896238289635,-0.38413973992110356,9.244374593191402
82,0.14338480771685308,-0.06827195098474384,9.188664245096117,0.15714445650491143,-0.06065084405717204,9.171958555372909,0.08097079828207987,-0.0994357685328033,9.062576281985903,0.08073209683692928,-0.10828424452661657,9.084789252107853,0.007353211238182666,-0.3583542522002193,9.2654029690317
83,0.16096552418031518,-0.06380415213361353,9.224438752144547,0.1660474143168191,-0.06272028923793063,9.21553184053118,0.09990798930560811,-0.10385933956915626,9.095067296690369,0.09330811757282774,-0.11612197142812722,9.114027591638685,0.060088481122415605,-0.2939091396668244,9.294321626565425
84,0.18147033872307672,-0.06344790397670985,9.272773973763055,0.18042630786163655,-0.06299052871917257,9.26634745623316,0.12895927190963594,-0.10501415996419071,9.156447162009155,0.11622233637868938,-0.11372579156622618,9.174260158137656,0.0736456492297769,-0.295501841695316,9.271566811816559
85,0.1912744084790485,-0.058375387594180386,9.317885163094335,0.171536518264454,-0.05857511754482514,9.30606424341274,0.15250755218906978,-0.10016556110790033,9.21435378686338,0.127039871023993,-0.1038357381873137,9.222446211336834,-0.0078081236499180084,-0.17765043424634214,9.286795640128883
86,0.20137256700521605,-0.053561475252838185,9.368316822873743,0.18431105970660805,-0.05404013818301104,9.341708391963664,0.14961711749432394,-0.11450708974529797,9.26683842429058,0.10965566449265998,-0.12279845511762275,9.2521442308337,0.060526362244578635,-0.29840627220286936,9.313792712269114
87,0.20288314594796386,-0.052878606456171616,9.415489178190287,0.18359828577288262,-0.05672408482670924,9.367288697379147,0.13041346980799165,-0.10947416290522087,9.328353082725746,0.08727672376146375,-0.11155921320292403,9.289804716506989,0.07265360046639233,-0.21440912317944533,9.390230807478025
88,0.17868956027865052,-0.054917359871742934,9.461268728508712,0.16097085443733813,-0.05555073819521018,9.387752941711533,0.10919309489426741,-0.10222536787525671,9.404321869458064,0.07658141978576928,-0.10002302431527024,9.34016888466163,0.003230691548388044,-0.2884250385769548,9.475792955027762
89,0.16131937619165893,-0.06072676038342033,9.46173658610761,0.14218460380030398,-0.06341796044115436,9.4070593506027,0.08330648185486346,-0.10758721824294995,9.404222963923443,0.059197925463271656,-0.1036366623979264,9.355173192556013,0.024167035024105082,-0.24675117519014242,9.506854621400107
90,0.14298267988121283,-0.05607681166965007,9.48715892108557,0.12840815731850866,-0.05842405414583813,9.439203745684157,0.041396220406113064,-0.10473476444089448,9.418750598441147,0.017406414445651087,-0.10841047040229744,9.350673432321994,0.017787723374081854,-0.40853556337129454,9.461056806642237
91,0.12206263254578341,-0.05432590800801098,9.507441760992963,0.121026835993387,-0.05710227551920385,9.473680956225893,0.004372096806379697,-0.1031477059973289,9.429152167988061,0.0036672008373213397,-0.10533470892457054,9.378139028049986,0.05354202109649797,-0.3080892439728816,9.50442180848901
92,0.11870295755229456,-0.056650568192512296,9.52971092774612,0.11931339577896996,-0.057119039243151995,9.503107876861343,-0.03955054427989879,-0.11271883849352522,9.439553737534977,-0.02449593492989132,-0.11052245756866405,9.400111504632381,0.06162893958218052,-0.26261070976982714,9.548075766254268
93,0.1082676832922909,-0.05787931703461313,9.577931456200304,0.12792317775421572,-0.0545955239206137,9.566852038558405,-0.043281971399558396,-0.09015087719705155,9.477588951027931,-0.01679697823797092,-0.09655268480763987,9.447525764360272,0.09004712466201692,-0.3000691901158823,9.583351297852824
94,0.09981147277385503,-0.055290903797798455,9.628212157161368,0.1266492854851585,-0.05354461488525082,9.617796596000431,-0.043041221462303346,-0.08921342355072978,9.529047273853154,-0.013548340510883898,-0.08925016185008725,9.518151595283555,0.09021964638956037,-0.22241147508646245,9.60979168154096
95,0.08838192553353731,-0.05869477020338502,9.66799293954789,0.099410288070714,-0.057772575209864625,9.64385235594969,-0.07754700974355024,-0.09850820270908134,9.545182084579958,-0.05238673522585448,-0.095188474054693,9.545435122700406,0.0455081847018044,-0.2337480375869666,9.623662164639637
96,0.0942903490393761,-0.05308827300409137,9.717896876480237,0.101207943615179,-0.05734633397386682,9.681804393698512,-0.10886031325854652,-0.0961179127261869,9.582674065349625,-0.08781522346702217,-0.0964226162134124,9.571874956064569,0.06025371315065242,-0.16373795842067573,9.688627953058797
97,0.09492587448154442,-0.05719141490773031,9.755568661923165,0.0965165647894443,-0.05931115163710261,9.711740279780907,-0.11122502038147629,-0.08882791991105034,9.629231188694623,-0.10351469467068564,-0.09243324351349505,9.58921481581184,0.02887223390553051,-0.19566808567752506,9.700115524743307
98,0.0793009243646228,-0.05137312176986354,9.785602788630854,0.07363863180644524,-0.04966634311920196,9.733757960894057,-0.12489988018473268,-0.09324036633736106,9.653598737814475,-0.11221449018030702,-0.09873035241036364,9.603086703609655,0.031652818664841376,-0.15047146583284376,9.731857809439996
99,0.06109000985911084,-0.045922730955797166,9.815698255017619,0.055907552121699816,-0.04353974618345754,9.753303133537342,-0.13303253774979956,-0.08647052885626456,9.677966286934325,-0.12858700833508765,-0.09576119988376341,9.614184213847908,0.04179872832115006,-0.15133098094199157,9.748266650920797
